created_at,texts_by_minute,similarity
2022-12-13 01:21:00,"['いこうぜクニ 男気賽銭  ', '松永さんの絶対は危ないはなんかわかるわ', '男気賽銭 ', '絶対とか言わないほうがいいよwフラグが立っちゃうからww ', '朝井さんのイメージがwww ', '男気賽銭w ', 'お賽銭0万お兄さん今年思ったことお賽銭に七万ぶち込んでも意味ない 俺、去年一万今年七万入れたけど、ご利益0倍じゃない ', '  絶対 が来たら危ない ', '朝井さんと初詣の予定アリってことは今年も帰省できない位忙しいのかな ', '朝井リョウさんも大概変だからな ￣ ￣  ', '来年は朝井リョウに逆にやられる可能性も 男気賽銭  0礼0拍手賽銭0万', '出た 絶対 のジンクス', 'r再現の朝井リョウ草', '0礼0拍手', '漢気賽銭ww ', ' 絶対しない →お賽銭0万フラグ', '朝井さんがそんなノリ  ', '松永さんが変な初詣させたせいで朝井さんの初詣感が狂ってしまって… ›ᾥ‹  ', 'また朝井さんと初詣いくのねたのしみすぎー', '逆に朝井さんがそのノリするかも  ', '逆に朝井側から仕掛けられる可能性を示唆してくる', '来年の初詣も松永さん、朝井リョウさんと行くそうですw ', '', '男気賽銭w ', '松 朝井リョウそんな奴じゃない       ', '男気賽銭ww ', '男気賽銭w ', 'フラグ建てる松永さん', 'そしたら直るってこと 二度手間だなー', 'あのお賽銭話で、もう0年の早さを感じるやで', '初詣で0礼0拍手とかくそ迷惑', '漢気賽銭 ', '男気賽銭wwwwwwwwwwwwwww ', '男気賽銭はやっば笑', '男気賽銭', '男気賽銭', '男気賽銭wwwwww ', ' 漢気賽銭     笑  ', '男気賽銭', '男気賽銭を始める朝井さんなんて想像できない……笑', '漢気賽銭…朝井さん絶対しなさそう笑', '朝井リョウさんと松永さんと遭遇したい', '', 'トラウマで変になっちゃった朝井リョウ', '男気賽銭wwwwwwwww ', '男気賽銭w ', '客扱い', 'お礼参り  ', '漢気賽銭', '気付きの松永さん', '男気賽銭ww ', 'r 男気賽銭  ', '結婚するんだ…  ', ' 男気賽銭', '漢気賽銭w ', '男気賽銭', 'あさいさんからのパターン笑', ' 男気賽銭    あいつそんなノリじゃない  w ', 'まっっちゃんおもしろいなー最高大好き', '男気賽銭wwwww ', '男気賽銭ww ', '漢気賽銭wwwww ']","[0.4473912715911865, 0.6903001368045807, 0.7447001338005066, 0.8034328818321228, 1.000000238418579, 0.7451702660665759]"
2022-12-13 01:22:00,"['朝井さん。。。どうするの', '  フラグ。。。   ', '0礼0拍手wwwwwwwwww ', '賽銭0万w ', '0礼0拍手賽銭0万', '0連0拍手賽銭0万', '男気賽銭wwwwww ', '朝井リョウの 漢気賽銭 、最悪すぎる笑笑笑笑', '漢気賽銭   ', '行こうぜ、くに 男気賽銭っᕷ·͜·', '    太客来たで 0→0→0 ', '男気賽銭  朝井リョウ  ', '男気賽銭 ', '男気賽銭', 'あるさんの口から出る くに は刺激強い', '男気賽銭、0礼0拍手www ', '0礼0拍手 笑  ', '漢気賽銭www百礼百拍手www ', '男気賽銭www ', '朝井リョウさんから漢気賽銭をやらされるの、松永さん 笑', '百礼百拍手賽銭十四万', '完全に筋トレ…', '男気賽銭', '七福神コント', '今年もくにと初詣行くか', 'ぶっ壊れ賽銭www ', '来年は、朝井さんが男気賽銭  ', '去年0万今年0万来年0万  ', '神様の期待を背負う松永さんの初詣ww   ﾟ∀ﾟ  ', '0万→0万→0万', 'リョウ おっとこぎさいせん creepy nutsのオールナイトニッポン│ニッポン放送     nuts ', '男気賽銭wwwww ', '男気賽銭っwww ', '百礼百拍手は筋トレ', '朝井リョウ 漢気賽銭 漢気賽銭  ', '百礼百拍手', '男気賽銭w ', '朝井リョウさん 今日もくにと初詣行くか ', '百礼百拍手は迷惑笑', '太客とか言うなww ', '松永と朝井リョウを見つけたいつもの神社の神様たち 太客来たで  ', 'お百度参りってのもありますよ', '神様は覚えてるよ松永さん', '今日菅田くんのこといっぱい話してくれてて嬉しい毎年、菅田くんが今年の漢字から、話を繋げてくれるやつ 上手く説明できん すごい懐かしい…', 'あーそうね、お守り系は返さないとだもんね 七万の神社には行くことにはなる…', '朝井リョウ氏 いくぜクニ  男気賽銭 男気賽銭 お腹痛いw ', '神様 太客来たで ', '神様 太客来たで   ', '初詣はぶちかます', '男気賽銭wwww ', '漢気賽銭w ', '漢気さーいせん漢気賽銭rさんの煽りww来年は松永さんいくら神様に課金するんだろ 松永 太客シャンパンを出す毘沙門天', '神様達に太客と認知されている松永氏']","[0.545527458190918, 0.6890305131673813, 0.7334791719913483, 0.7844305485486984, 1.000000238418579, 0.7372151284934129]"
2022-12-13 01:23:00,"['男気賽銭百礼百拍手', '神様って毎年出雲で会議してるから松永さんの事は全国の神様が知ってると思うよw ', '神様には太客 笑  ', '男気賽銭ww ', '0万はシャンパン出るw ', '朝井さん 漢気賽銭  楽しみにしてますwww ', 'キャバレーじゃんww ', ' 漢気 賽銭 ', '太客来たで', '毘沙門用意しとるがなシャンパン', '太客ww ', 'ウッキウキ七福神 太客松永が来るから ', '私もちゃんと0円お返しに行きます', '男気賽銭に百礼百拍手、すごくリズムいいな', '七福神をキャバクラにするなww ', '百礼百拍手wお腹痛いw ', '', '0円も   ', 'シャンパン出るよwwwww七福神大喜び', '朝井リョウの勝手すぎるイメージでバカ笑ってる', 'ぶちかます…ぶちかます…ぶちかます…を0回…。', 'あー、あれ貰ったんだ。私もそのうち行かないとな…', '神様ヤクザ説ww ', '前の神社は行かないといけない、0円を返しに行かなければいけない、七福神 太客きたで  w ', '関西弁で太客言ったらもう、ハゲタコなのよ。', ' 漢気賽銭っっ  朝井リョウそんなノリじゃねえ  百礼百拍手賽銭十四万 ', '再来年は0万円', 'rさんが妄想でセリフつけるの面白すぎて大好きw ', ' 太客来たで  笑', '月曜に、creepy nutsから菅田さんの話聞けて生き生きとしたわ', '聞く耳持ってないから、ほんとにひとつもおぼえてないもんね凄い、感心する ', 'なんで初詣で ぶちかます って感情がわくの', '漢気賽銭www ', 'えびす様 ぶちこみのクニが来たぞ   ', '  ∩ 罒 ∩   ', 'お松さんキャバクラと言わずキャバレーって言うんだよな', 'やべぇ数列笑笑', '男気賽銭 やって欲しい朝井さん笑', '松永さん、神社で太客扱い', '男気賽銭wやっば', 'キャバレー']","[0.5336395502090454, 0.6794767081737518, 0.7379171252250671, 0.7866047769784927, 0.9205010533332825, 0.7326049205006623]"
2022-12-13 01:24:00,"['今年、お賽銭ブチ込んだ割にはバッシングされたりとか御利益なかったな。邦彦', '七福神 太客来たで   ', '毘沙門シャンパン用意', 'お賽銭はみかじめ料ではありませんよ。', '次は一円も払わない、五円玉だけ返す', 'みかじめ言うてるやん', 'ぶちかます 0万×0神様  ', '仏と違って神は祟るから。ほら、ちゃんとご挨拶しやなな松永さん   ω   ', '神様に期待を持たせているdj ', 'ブチカマス…を0回', '男気賽銭笑笑', '見か締め', '0ヶ所全部に ぶちかます…… 0円in  って宣言してきた男', '手短に済ませられるかな…', '神様のみかじめ', '挨拶だけ……それはダメ┓  ´ﾟω｀ ┏', 'キャバクラ賽銭スタイルw ', 'r ずっと供え続けないと逆に祟るよ  ', 'おもしろすぎるよ、松永さん。', '課金し続けるしかない', 'ヤクザにやるのは上納金なのよwww ', '一昨年一万去年七万今年0万   ', '神様はヤクザw ', 'みかじめ料形式www ', 'ありがとぉ']","[0.5496590733528137, 0.6963994354009628, 0.7326963543891907, 0.7651368230581284, 0.8759897351264954, 0.7299924679597218]"
2022-12-13 01:25:00,"['初チクリ詣', '0じゃん 笑  ', '昔話みたいな展開くる  ', '百礼百拍手笑笑', 'シャンパンかよっ', '神様神社でdisるのは本当に怖ぇぞ', 'このラジオもたぶん神様たち受信してるから心配', '0万ぶち込んだ割にwwww ', 'やっば', '', '一円も払わない 払うという表現も…', '神様同士の連絡網', '松永 申し訳ないんですけど、七万つぎ込んだ割には… ', '0神0万0 ', '出遅れた  ', '神様同士の連絡網神様協会', '別の神社に愚痴言うのやばくて草', ' 申し訳ないっすけど…0万ぶち込んだ割に…ですね…       ', '爆媚び賽銭', '男気賽銭w ', 'なんか罰が当たりそうなことを言っていますが、大丈夫ですかね…。dj松永さんもr 指定さんもたぶん 無敵  笑 。', '去年今年の賽銭0万➤0円', '神様協会w ', 'また極端なとこ出たよwww ', 'コワイ怖いこわい。。。', 'そりゃ祟られるわw ']","[0.5576438307762146, 0.6822829246520996, 0.7235312461853027, 0.7651159763336182, 0.9495286345481873, 0.7232490609242366]"
2022-12-13 01:26:00,"['ダメだ、先週ラジオで聴いた朝井さんの話し方と声で 漢気賽銭 漢気賽銭  って脳内再生されちゃう。笑', '    どうやって処す  ', '松永さんすごい祟られそうわらわらわら', 'rさん ずっと供え続けないと逆に祟るよ  松永さん ヤクザじゃん ', '処すて久しぶりに聞いたw ', ' 0万ぶち込んだくせに ﾟдﾟ 、ケッ 0円玉返して別の神社に行く', 'どうやって処す 松永どうやって処す  ナー  ˘•ω•˘  ˘•ω•˘ ネー', '今年の最初の放送で話してたから、ブログ見返してきたら内容これだったw松永さんはお買い物が大好き    ', '反社はあかんwwwwwww ', '0万の割に 何が割にだったの 良く聞かせて貰いましょうか って弁財天が言うかも…', 'どうやってシバく  rさん、最高か', '神様ってヤクザ 願いは叶えてくれるけどお参りしないと祟られる', '0月に神様集合したばっかりだからねー', '神様協会w ', '神様会議やばいw ', '神様にお願いする時って名前と住所言わなきゃいけないらしいけどただ かます しか言わなかったのかな  それなら神様に伝わってない可能性もある…  ', '処すw  ', '神様協会に所属の神様は通通', '神様協会', '神様きょうかいwwwどっちのきょうかい  ', '神様協会wwwwww ', '神様協会 笑  ', '神様事情に詳しいrさん', '七万ぶちこんだ割に…ですねなんて、罰あたり発想', '神様協会で情報はツーツーww ', '人として終わってるわwwwww ', '松永さんがrさんに丸め込まれそう笑', 'どうやって処す  ', '神様たちにこの冗談通じるかしら  ', '神様協会の連絡網 www ', '出雲でサミットあるからねぇ', '処す 笑  ', '神様をヤクザ扱いするの無法すぎて草', '松永さん神様に課金しないと呪われる0万課金、来年0円玉返し七福神を敵に回す松永さん神様協会の連絡網でブラックリストww処される', '今年挨拶行かなかったら神様 どうやって処すぅ  ', '神 どうやって処す  ', '神 どうやって処す  ', '賽銭払わないと祟るって神様 0じゃん友だちと根まで行く松さんの性格を神様にやっちゃうの  rさんは神様の協会に詳しいので全てお見通しらしい。ので、処される松さん', '神様はツーツー0月に集まるからね…。', '神様教会の可能性もある  ', 'ヤクザ神様', '処すwwwwww ']","[0.6253421306610107, 0.7292686104774475, 0.7651731967926025, 0.8009565472602844, 1.0000001192092896, 0.7674776144005557]"
2022-12-13 01:27:00,"['r ツーツーやから神様協会みたいのあるから 松 どういう協会 どっちのきょうかい  ', '神様協会でツーツー', '神様協会 教会に処される', '神様協会怖いどうやって処す  ', '別の神様に愚痴を言っちゃうのは、良くない気がする…', '来年は地元神に落とす', '神様はキレやすいからねwww ', '神 どうやって処す  笑', '地元神笑', '挨拶も無しにやりますかー   ', 'r 神様はキレやすいからね ', '地元神に落とさないと', '毎年0月にやってるからな神様サミット', '神様の悪口はアカンやろ', ' 人類史いろいろ見てきて ', '神様同士の連絡網神様協会', 'あ、そうだよ松永さんお願い事は氏神様だけなんですよそれ以外はただ伺ったご挨拶だけなのよ', 'どうやって処す ww ', '地元神', '0円だけでも入れてお礼言って帰りな、、笑', '神を神と思ってなさすぎて草', 'rさんは地元・堺でお参り', '神様の概念どないなっとんねんw ', '神様協会 教会  どうやって処す  神々の会議こえぇぇ', '神様協会おもろすぎる', '神様協会のネットワーク処す ww ', '処すwww ', 'え 松永さんちゃんと返してくださいね   って私も来年返しに行かなきゃですな 苦笑 神様はキレやすいr気をつけます 笑    ', '来年のまつながさんが神様を粗末に扱った結果の天罰がどんなことになるのかこわい', '絶対に', '神様はキレやすい笑たしかに笑', 'rさんは今年地元堺の神社で初詣', 'かみさま協会の連絡網すごいw処すw ', 'どうやって処す www ', '松永 絶対をやめます。絶対に ', '神様協会→どっちの きょうかい  はちょっと思ったわw ', '神様協会', '七福神 どうやって処すぅ  ', '氏神様に行くのね。', ' 0万円も入れたのに 別んとこ よしよし…怖っ', '新潟帰れるのかな…。松永さん。ゆっくりできるといいね', '絶対を絶対やめますww ', 'そもそもお賽銭の事を金払うって言う寺の孫って・・・', '神様 どうやって処す  ']","[0.6073123812675476, 0.7241771221160889, 0.7591642439365387, 0.7995944917201996, 0.9641669988632202, 0.7629542065347223]"
2022-12-13 01:28:00,"['くりぴが 神様 って言うと 紙様 で脳内変換されるんだよね勝手に。', '賽銭各神に ぶちかます  ぶちかます とブツブツ言いながら0万ぶち込み年始初詣をし、それを意味がないと学んだ0年だったdj。果たして来年は浅井さんは無事に巻き込まれずに済むのか。神様は浮き足立って去年越えレコードの賽銭を待ってる説を唱えるrさん。相変わらず神様寸劇が最高笑', '地元神 じもとしん  ', '0万からの、処す', '地元神 じもとしん  ', '神様の会議 あいつどう処す  こわいこわいて', '今年は地元帰ってなかったので来年は地元の神社にお参り 落としていく  ', ' 悲報 松永さん、神に処される', '絶対を辞めます、絶対にwww ', '今年の漢字 七  暫定  ', '松永さんの今年の漢字 暫定 七、夏', '今年の漢字は暫定 七 ', '巡るなら三社参りよお松', '七。又はニ。', '氏神様に参らなあかんでマツさん', '松 今年は 絶対 を辞めます 絶対に  ', '東京の神社、信用ないどゆこと⁈w ', ' 今年は絶対をやめます 絶対に   ', '絶対をやめますw。絶対にwwwwwww ', '今年は絶対をやめます 絶対に   ', '今年は絶対をやめます、絶対にw ', '神様教会情報網ツーツーやから 去年お前んとこ七万行ったやつ、、、どうやって処す  罪民松永', ' 絶対はやめます 絶対に  w ', 'フェスに出たランキング0位', '神様協会', '絶対を辞めます   絶対に     ', '七福神さん達怖ー協会あるんだ', ' それはどうなんやろ  ', ' 今年は絶対をやめます 絶対に  ', '今年は絶対をやめます 絶対に それや w ', '地元神', '松永 今年は 絶対 を止めます 絶対に   ', 'こわwww地元神wwwにことしはぜったいにぜったいにをやめますっ  ', '松永さんの今年の漢字は 七 に決定', '絶対にを絶対やめます 笑  ', 'そりゃあ0番信じてるのは地元神', '絶対に絶対やめます wwww ', '絶対にww ', '今年の一文字夏七二', ' 絶対をやめます 絶対に  ', '大阪って社会主義国やったんや   ', 'アンプレで新潟と神戸の神社にお参りしてきた', '絶対をやめます、絶対に', '地元神がいるなら何人神様いるのww ', '地元神に 今年は 絶対に やめます 絶対に  w ', '今年は 絶対 を辞めます、絶対に    ', '松永さん、ほんとに朝井さんのことリョウって呼ぶんだなー。', '七']","[0.552533745765686, 0.7239409983158112, 0.7594614326953888, 0.8056957721710205, 1.0, 0.7651411903137011]"
2022-12-13 01:29:00,"['フェス出演数0位  すごい実際めちゃくちゃ飛び回ってたもんなぁ', 'フェス出演ランキング0位', '地元神', '今年の漢字は 七 に決定 ', '地元神に 絶対を辞めます 絶対に   笑  ', '地元神長岡と堺にそれぞれ課金するcreepy東京の神様は資本主義ww ', ' 七 → 二 ', '0位はすげえ', '去年正月から楽曲制作って言ってたもんな', '絶対をやめます。絶対に  ', 'お正月、新潟に帰郷出来ればいいよなぁ、松永さん    ', 'あともう少しだったのに', '絶対に 絶対をやめます   ', '今年フェス出たランキング0位   ', 'フェス出たランキング0位   ', '今年の漢字は暫定的に七か夏', 'フェス出演本数0位  ', '絶対をやめます 絶対に  ', '今年の漢字 二 0人組他に良いのがあれば募集', '今年は絶対を辞めます 絶対に', '今年は絶対をヤメます  絶対に    ', '今年のフェス出演者ランキング0位  ', '色々新しい言葉が出てくるwww ', 'フェス出たランキング0位   ', '今年フェス出たランキング0位  ', 'ぜったいをやめます、ぜったいに  ', '今年フェス出演ランキング0位      凄', 'ふたりの今年の一文字', '絶対を辞めます絶対にww ', '朝井さんと初詣の約束してるから今年も帰省なしかと思ったら、帰省するかもなのね', '確かに有名なフェスのタイムテーブルにはいつもクリピいた気がするな', 'フェス0位  ', '0位誰やねん', 'フェス出たランキング0位おめでとう今年の漢字 二 二人組…ふうーwwww ', 'なぜ0way nice guyが出てこないのw ', '二', 'どうやって処す 笑笑', 'creepy nuts今年のフェス出たランキング0位', ' 二 0位、ふたり組', '地元神松永さん 今年は絶対に 絶対 をやめます  ', 'つまり ニ でもいい 松永 ふたり組だし、…………………………ふぅ……… ', 'creepy nutsフェス出たランキング0位すごい  ', 'あっ、某雑誌で見ました、そのランキング', 'フェスでたランキング0位 すげーcreepy nuts  ', '松 ふ ', 'フェス出たランキング0位  おめでとう  ']","[0.5567438006401062, 0.6888758838176727, 0.7352292537689209, 0.7852043807506561, 1.000000238418579, 0.7408624162996449]"
2022-12-13 01:30:00,"[' 絶対 やめます 絶対に       ', 'フェス出たランキング0位', '0といえば、そこは0way nice guyじゃないの  ', 'ナスカの地上絵めっちゃ可愛かったな', '0位誰だろう  ', 'フェス出演数0位 毎週のように出てたもんなぁ。すごい。', 'お creepy nutsフェス出演0位ですか    二 ・・・からの松永さん出てこず  苦笑  ', '0人組だしィ…フゥ……', ' 今年は 絶対 を辞めます 絶対に ', '毎週フェス出てたイメージよ。そらー0位になるわ。', '地元神ねぇ', '0位すごい 0位は誰なんだ', 'rさんと真逆でアドリブ弱すぎ松永さんwwwwwww ', 'リスナーに漢字を募集して投げていくスタイル', 'フェスいっぱい出てたね', 'ナスカの地上絵、描き放題。こじつけ放題。', 'フェス出たランキング0位  creepynuts凄い  ', 'rさんは金', '  ', '地上絵', 'やはりrはすごかった、  ', '突然ナスカの地上絵の話 ', 'creepy nuts フェス出演数0位らしい   ', '0位誰か気になる', 'フェス0位だし0人組だし…', '俺らのナスカの地上絵…  ', 'フンアハハッ', 'フェスランキング0位はスゴすぎる', 'フェス出演ランキング0位', '夏フェス出演ランキング0位 おめでとうございます 来年は0位   ', '今年フェスに出た数ランキングで0位らしいcreepy nuts r 0位 じゃあ 二 でもいいな 松r  0人組だし  松 こういうことか 松 あと………すごいな ', 'やっぱ 玉 でしょ', '夏フェス0位逆に0位は誰なんだろ   ', 'ナスカ見ました 新しく0点 知らなかった  ', '0位  おめでとうございます   ', '山形大といえばナスカの地上絵の研究だよな', '日経エンタ調べの0年フェス出演ランキングでcreepy nutsは0本で0位だったの凄い。']","[0.5363485813140869, 0.6944794058799744, 0.7440018653869629, 0.7922287136316299, 0.9329789280891418, 0.7426910701098742]"
2022-12-13 01:31:00,"['七、よりベストな漢字。', '俺らの知ってるナスカ', '今年の漢字は 二 二人組だしぃ…ふぅー… ため息  ', ' ふったぁりぐみ ', 'また増えたらしいけど。', 'ナスカって逆に何で今まで見つかんなかったんだろう  ', 'え  ナスカの地上絵新しいの見つかったの   ', 'アラバキビバラtft jjメトロック大阪メトロック東京ミザワビミリオンデトポサウンド大作戦ナンバショットラッキーfmジャイガナマハゲロッキンライジングソニマニモンバスラブシャラシュボワンチャンスベリテンインスパワイバンドリフェス氣志團四星球夢番地cdj ', '', 'ナスカの地上絵の話題今出すの意外すぎて声出たww ', '砂場に描いた絵', 'ナスカの地上絵新たに0点発見最新技術で高速化“世界唯一 山形大研究グループ  ', 'それで言えば 五 じゃない メジャーデビュー0周年、cnann0周年', 'ナスカの地上絵の画風…。', 'ばちあたりハシゴ初詣かまそうとしてる松永さん。r あ了解、神様ネットワークですぐ広まるわ。 こいつどうやって処す   松 金払って処されんのいちばん嫌ぁ  ', 'これか  ', 'ナスカ見たけど緩かったw ', '地上絵みたみたちびまる子ちゃんの落書きみたいなやつあったね', 'ナスカの地上絵作風変わったよなw ', 'え すごっ ナスカの地上絵のニュース知らない', 'カールおじさんの地上絵が見つかってたな', 'ナスカの地上絵  皆知っているように0人話してますが・・・ ワカラナイ']","[0.5513144731521606, 0.7096339762210846, 0.7543529868125916, 0.7969964146614075, 0.8776306509971619, 0.7502305899863635]"
2022-12-13 01:32:00,"['おかっぱの可愛い', 'ナスカのゆるいネコの絵ww ', 'ペルー由来なのかな カールおじさん。', 'カールおじさんの亜種なのか  ', 'ナスカの地上絵ってなんかもう絵的に幼稚園児が書いたような絵みたいなんだよなぁ', '新しく見つかったナスカの地上絵→カールおじさんの亜種  ', 'わかるちょっと雰囲気違く見えるよな新しく見つかったナスカの地上絵ww ', 'カールおじさんの亜種', 'ナスカの地上絵の作者のタッチが変わった……確かに……それだ……', 'ニ……オールナイトニッポン0部卒業とか  ', 'ナスカの話も菅田さんで聴いたような朧気な記憶…', '山形大の名前をここで聞くとは', '夏フェス出演ランキングcreepy nutsは0位  おめでとうございます', 'カールおじさんいるw ', 'これか。 ニュース観てないから知らんかった  確かに画風が……  ']","[0.6486563086509705, 0.7219493389129639, 0.7591647505760193, 0.7924280166625977, 0.9005925059318542, 0.7615041710081555]"
2022-12-13 01:33:00,"['カールおじさんの…  ', 'ペルー由来のカールおじさん笑', 'カールおじさん亜種 笑  ', 'ナスカの地上絵はハチドリが好き', 'ナスカの地上絵かぁ', '確かにクオリティ下がってた、、笑笑', 'うわさの、初期の絵柄  ', 'タッチの違うナスカの地上絵  ', 'フェス出演ランキング0位凄っ', '今回発見された地上絵はデモ', '練習、デモの地上絵', 'カールおじさんの亜種  ', 'いや、その説あるねw ', ' カールおじさんの亜種  ', 'ナスカの地上絵のクォリテイがラフい', 'こちらでしたか    ', 'まってナスカの地上絵見て見たら本当に思ってたんと違った', 'カールおじさんの亜種w ', '世に放って欲しくなかったデモw ', 'ai活用で見つけたナスカの地上絵', 'ムーミンのモランみたいなやつおるかわいい']","[0.5626549124717712, 0.7083495259284973, 0.7484051585197449, 0.782955527305603, 0.9999999403953552, 0.7478673063573383]"
2022-12-13 01:34:00,"['消し後残り  ', 'ナスカの地上絵を掘り起こしてしまった黒歴史扱いしよるやん  ω    ', '地上絵新たに発見したのはデモだった説', 'カールおじさんの亜種は草', 'ナスカの新しい地上絵カールおじさんの亜種', '未発表曲 笑', '幻の未発表曲', '幻の未発表曲www ', '今回発見されたのはデモ', 'カールおじさんの亜種', 'ファンも喜ばないデモテープ説', 'ナスカの地上絵といえばやっぱり須藤元気だよね ', 'ペルーの地上絵の進化は田んぼアートの進化と似てるかも。', '天井の木目 わかる', '今回見つかったのは下書きw ', ' 未来の人間に発見してほしかったのはあそこまでというかデモ、下描き ', 'futureのオールナイトニッポン', '新発見を失敗作扱いすなw ', 'カールおじさん', '未来のannでいじられる', 'ナスカの地上絵のデモ音源wwwww ', 'カールおじさん確かに口回りに泥棒ひげみたいだった', 'カールおじさんの亜種www   ']","[0.5951258540153503, 0.6801563501358032, 0.7112199664115906, 0.754141628742218, 0.9553095102310181, 0.720904403288845]"
2022-12-13 01:35:00,"['  ', 'tl皆様仕事が早いです 教えて頂きありがとうございます   ', '  ', 'カールおじさんはペルー由来', 'マスクオフ  ', '画家の落書きも美術館に飾られてるんよ', ' 幻の未発表曲 みたいなふざっけんな…  w ', 'ラップ始めた頃のデモだっさwww ', '過去のデジタルタトゥー的なヤツよまぢで', 'まだタイトルコールしてないよね  ', 'おんたいむ  ', 'フューチャーのオールナイトニッポン', '実家の木目をジーッと見てたら見えてくるカールおじさんまたは、誰にも聞かせないデモ曲  ', 'フューチャーのオールナイトニッポンwww ', 'r 指定こんなヘタやったん  って未来のオールナイトニッポンでいじられるフューチャーのオールナイトニッポン  ', 'フューチャーのオールナイトニッポンwwwww ', 'futureのオールナイトでいじられる 笑  ', 'プロのイラストレーターが描いた絵と、気まぐれな落書きを同一視されてるような可能性あるのか…w ', ' ']","[0.5298789143562317, 0.6559199094772339, 0.7090014219284058, 0.7562236785888672, 0.9999997615814209, 0.7124846305763513]"
2022-12-13 01:36:00,"['フューチャーのオールナイトニッポンでdisられるってww ', '', 'カールおじさんでいいんかい 笑  ', 'デモ中のデモは発掘されたくないw ', 'フューチャーオールナイトニッポン', ' フューチャーのオールナイトニッポン   ', 'デモを見なかったふりの心づかい', ' ', '下ネタの絵', 'ドローンで探すからまだ出てくるかも…。ち ぽこ', 'また下ネタwwwwwww ', '絶対ありそう最新技術で出てきそうw ', '発見されたナスカの地上絵は、最初のリリックノート、未発表曲w出したくなかったやつw ', 'ナスカのちんぽこ  ', 'クリエイターごろしのナスカの地上絵発見', 'どこに想いを馳せてるねんw ', 'ペルーの古代人、下ネタ描くこと断定される', '想像の倍カールおじさん亜種でわろた', 'クリエイター殺しww ', 'ほお…これのことなのか   ', 'チン〇も出てくる 笑  ', 'これカールおじさんって言ってるのおもろすぎるwwwww   ']","[0.6032334566116333, 0.7025642693042755, 0.7410138249397278, 0.7764156460762024, 0.9999997615814209, 0.7409954372938578]"
2022-12-13 01:37:00,"['それはヤバい。。。', 'r 俺ら古代人やったらちんぽ描くとか 松 絶対やる絶対やる ', '', '古代ペルー人もまさか未来で下ネタ残した人たち扱いされるとは思ってなかっただろうな', 'キタ ポコ', '未来のannで弄られる 笑 松永さんのノリが漢字一文字の時よりメチャ生き生きと 笑 そして下ネタへ 笑  ', ' おめでとう の文字とチンポコが書いてあるナスカの地上絵', '下ネタの絵', 'ち×こだらけだったらニュースにできない', '相変わらず発想が中学生www ', 'でもどこの遺跡でも絶対シモ落書きは見つかったりするから、あるよね', 'そのうち、ちんとか出て来たらどうする 俺らだったら絶対やるー全員やる古代人もえ チンとかすでにあるの  ', '学生のノリで下ネタw ', 'あってもおかしくないです笑笑楽しいわそんなナスカの人々', ' 俺だったらチンポコ描く w ', 'ラヂオの時間 クリーピーナッツのann ']","[0.6111098527908325, 0.6794235706329346, 0.7231035530567169, 0.7677303552627563, 0.8690948486328125, 0.729289338986079]"
2022-12-13 01:38:00,"['', 'リリックノートに下ネタ絵', '山形大の優しさw ', '須藤元気の背後にち×ぽこが   ', 'カールおじさんはヤバい', '神様のネットワークてrさんが言うとなんかこわいわーw ', '剥けてる、剥けてない、カントン', '剥けてる剥けてないカントン全て習作', '無数', 'ワールドオーダー懐かしいw ', '', 'ちんぽこ地上絵はオンエアできない', 'ナスカの地上絵からここまで好き放題言える人たち初めて見たwww ', '山形大学の優しさ', 'むけてるむけてないかんとん', '0日前にさいたまスーパーアリーナでワンマンライブやったユニットが 俺がペルーの古代人やったら絶対ナスカの地上絵にチンポ描くやん とか言ってるのほんと草', '剥けてる剥けてないwww ', '今年最後の0でのラジオ下ネタ祭りw ', 'そんなナスカの人々と友達になりたい', 'ち ぽこ描くなwwwwwww ', '無数のち ぽこはキモ過ぎwwwwwww ', 'ポコポコ言うな笑', 'これかな生えてるやつww   ', ' チンpコ ', 'オンエア出来ない', '良心']","[0.5868175625801086, 0.6954217553138733, 0.7260473370552063, 0.7563949823379517, 0.9999997615814209, 0.7294204191061167]"
2022-12-13 01:39:00,"['いったいどれが・・・ 笑 チ〇チ〇にされているんだ 0人に 笑  ', 'ひとつだけかんとん死ぬ', '0個あまりの地上絵全部アレは終わってるだろwww ', 'ナスカの地上絵イジりwwwニュースには出せない絵須藤元気さんの背中に背負わせるな', 'ち ぽこ   w ', 'あの背中には無数のちんぽこだのカールおじさんだのみんなで踊って', 'そうです。ここはぽこちんラジオです。', 'なんでチ ポコの話ばっかりやねん…', '無数のチンポコやケツとかウンコを経てコンドルwww ', '0中0はち×こかも   ', 'ナスカのcreepy nutsやん', '剥けとる剥けてないかんとんww ', '古代ペルー人の地元ノリ', '安定のちんぽこうんこラジオ', 'バカじゃないのwwwwww ', 'コンプラに合わせてピーなやつはあげないw ', '神様と変な関係性できちゃうじゃんと言う松永さん、好きですね。', '山形大学とかの優しさでちんぽこoaできないw ', '下ネタ入れちゃうのかー', '描き手の気持ちwww ', '先っぽ', 'どうしてもシモにいってしまうこのラジオ 笑  ', '須藤元気に怒られろ。']","[0.5779317617416382, 0.7153387665748596, 0.7522801160812378, 0.7910928726196289, 0.8833047747612, 0.749636292693172]"
