created_at,texts_by_minute,median,average,size,width,standard_deviation
2022-12-14 01:24:00,"['結衣ちゃん', 'ずっとワールドカップ見てたから久しぶりにリアルタイムで聞いているのだけど やっぱりこの時間は0人で声と音楽に耳を傾ける方が私には合ってるんだよなぁ とかそんなことを考えたり ', ' 気持ち悪いですね ww ', 'あら結衣さん  ', '癒し', 'ルイスの等身大パネルお持ち帰りする武嶋さん好きです  ', '結衣さんこんばんは  ', 'ウンバブさん  ', 'おもいっきり コタツで寝落ちてて 最初のパート聞き逃したわいまからリアタイ  ³ ³   o ', '落ち着いた大人のラジオ', '', '友達メールwww ', 'したたかw ', 'me tykiss ', '可愛い', '友達の友達は皆友達だ方式', '', 'とろけちゃいました癒やされるcm  ', '気持ち悪いですねって', 'したたかw ', 'お友達アピールごめんなさいダサいって言われちゃった', '源ちゃん 安心してね ', 'ウンバブさん大人やな笑', '', '苦手だなーの言い方がかわいい', 'ucc 明治のスポンサーは火曜日だけ', '夜中に笑いが止まらぬ ']",0.5296785235404968,0.27361486543320185,351,0.5296785235404968,0.2800753410096651
2022-12-14 01:25:00,"['友達の友達は友達www ', '友だちの友だちは友だちw ', '今夜はasmr ', 'そういえば今日の源さんめっちゃクールですね', '気持ちわるい', 'なんかもう明治は提供で読まれなくても当然のようにあるなw ', 'ほんと声がいつもと違うお疲れなのにありがとうげんちゃん', '友達メールw ', 'したたかな笑', 'この友達はいつまで続くんだろうか 笑  ', '友だちの飛び火', 'いいとも', '今日も友だちメールいっぱい来そう', 'したたか', 'したたかなメールwwwwww ', 'したたかwww ', 'ドキッ明治メルティーキッス', 'したたかはかなりやる気だよw ', '友だちの友だちは友だち方式w ', '安心できないんですよね したたかって言っちゃってるから w気持ち悪いですね www ', '武嶋さん 良い人']",0.6107547283172607,0.41049632137818703,210,0.44883354380726814,0.25508158825606625
2022-12-14 01:26:00,"['確かに竹嶋さんは友達のような気がしてしまっている 笑 気をつけます', '友達の間口広すぎね', '友達の友達は友達という暴論ww ', '', '武嶋さんはすでにお友達だと思ってたw ', 'nhkの おんがくこうろん  ミッシー エリオットの放送回について ', 'ちょっと遅刻いまからリアタイしまーす', '友達 友達', 'したたかさを表に出していく', '']",0.6562685370445251,0.39594455228911507,45,0.6562685370445251,0.31721517742040073
2022-12-14 01:27:00,"['したたかなメールww ', 'フレンドリーだけど繊細な武嶋さん', 'おんがくこうろんのお話 ', '誰でも友達じゃないからね ', 'おんがくこうろんの話 ', '音楽こうろんのお話', '', ' ', 'おんがくこうろんのお話', '', '']",0.6323874592781067,0.3464082446965304,55,0.6323874592781067,0.3874624027629885
2022-12-14 01:28:00,"['', '', '友達の友達は皆友達 世界に広げよう友達の輪 輪', '冗談だとわかっていても自ら友達だとは恐れ多くて言えない送っている人達心強い', '武ちゃんも繊細なのね も が重要ね 繊細な人好きともだちになれるかも   ', 'ちなみにこちらが0年0月0日に遊びに来てくれた時に秘密の話  ']",0.7142933905124664,0.3502190351486206,15,0.7142933905124664,0.38208342398012746
2022-12-14 01:29:00,"['沼に突き飛ばすお手伝いだよね', 'したたか笑', '言葉じゃなく 音楽が感情にのっかる ', '', '聞きたくなる知っていたようで知らなかった', '', 'リアルタイムで操演されてるのほんとに凄い', '']",0.5617032498121262,0.2518824828522546,28,0.5617032498121262,0.35061042810527654
2022-12-14 01:30:00,"['震えてましたね みなさん', 'パペット かわいい から入っても良いよね', 'がごさくさんと山田さんが操演でね', 'ミッシー エリオット回も良かったなぁ めっちゃ格好よかった mvも格好よかったなぁ  ', '', '見ないで 動かしてる すごすぎる ', '解説員が源さんは見えない']",0.6807956099510193,0.4727510753132048,21,0.6807956099510193,0.30611851738115164
2022-12-14 01:31:00,"['ほんとに操演の方って声のニュアンスだけで動かせるのほんとすごいよね', 'メールと話にめちゃくちゃ共感している   ', 'lizzoのとこ最高だったよねぇー  ', '前回と比べるとテンションの差が凄いんだけどお疲れなのかな', 'すごいよね もはや憑依だよねカッコいい', '', 'すごい ', '映画のサウンドトラックって 当時の嵐の映画だと まだまだ若かったし 予算少なかったってことかぁ', 'シホかいせついんのパペットさんから胸アツな想いが伝わりましたね ', 'シホかいせついんも泣いていた', 'おんがくこうろんのパペットは とても大切な役割してると思うんだよね ', '操演の方々やっぱり凄いな', 'かいせついんさんの姿見てないの  話し声だけで操演してるの  プロフェッショナル  素晴らしすぎる', 'シホかいせついんと渡辺志保さん完全シンクロしてたと思う  ', 'すごい ', 'すごすぎな話しで鳥肌']",0.7609902620315552,0.4594800233840942,120,0.7609902620315552,0.3475572799020023
2022-12-14 01:32:00,"['感動してる様子もパペットの動きでちゃんと分かるのは凄いよね', '操演の方本当にすごい', ' ', 'パペットずっと見ちゃうw ', 'すごいなー ', 'すごい  ', '操演の方 ほんと凄いパペット達に命が宿ってる感が画面越しで凄く伝わったもの ', 'パペットの人がすごいんだ さすがプロですねー', '音楽の中の遺伝子', ' おんがくこうろん は音楽を聴き始めたり改めて考えてみたりするきっかけになると思いますね 本当にそう思いますよ ', 'シホかいせついん泣いてたの', '操演の方は 姿を見てなくてあの動きを生み出されてるんですね', 'すごい ', '改めて操演の方ってすごいな', ' virus意外と消えなくてその人に影響うけたなんかしらないけど字面だけ覚えてるジョンケージ音がない曲作った人だなもう一回聞いたとき種が手に入ったときに0分0秒その映像もスタジオでやってもらった']",0.7536056637763977,0.42226778460400444,105,0.7536056637763977,0.34987606325091275
2022-12-14 01:33:00,"['音楽の中の遺伝子', 'まさにジョン ケージの名を無音の曲で認識しておりました ', 'inside outでもしほさんあつく語っていらした', '本当にとてもいい番組だと思う おんがくこうろん', '林田アナがかいせついん側に回るんですかね  ', '次回はジョンケージ', '0分0秒実演はホントすごい', 'ものすごい活動ですね']",0.6535617262125015,0.5427000522613525,28,0.19191157072782516,0.1566794365644455
2022-12-14 01:34:00,"['操演の方々すごすぎる ', '知らないうちに摂取される音たちが 種 になって子ども達にも届くのがいいよね', 'シホかいせついんの興奮がパペット越しにも伝わって 素晴らしかった', '操演ていうのか 見ずにシンクロ すごいですね ', 'お疲れで落ち着いてる源さんの声はいつもより眠りを誘うなぁ', '0分0秒を実際スタジオでって  ', 'パペットが泣く仕草をしてた 生で喋ってるんですよ 解説員の人 僕からは見えない 喋っている人の映像をみないで繰演の方やってる  解説員泣いちゃいましたってシンクロしてる ', 'ジョン·ケージ凄く楽しみ ', '衣擦れ大好物 ', '一度 触れたものはなんとなく刻まれてる 特に小さい時に印象が深かった物 急に点が繋がる瞬間が楽しい ', 'なんかでjディラって書かれてるの見て jディラ   って思わず言っちゃったけど0回目からの認識に繋がるって事かな', '', 'パペットの動きとセリフ台本じゃないの   ', '操演の方 かいせついんさんの姿を見ないで動かしているのか   改めてすごい    ', 'シホかいせついんが震えてたところに震えました', '操演の方本当すごい']",0.803797110915184,0.5532706772287687,120,0.4684775173664093,0.29429697421512224
2022-12-14 01:35:00,"['源さんの耳どーなってんの  ', 'ジョン ケージ楽しみにしてます ', '次回 ジョン ケージなんだ おんがくこうろん  ', ' ', 'あるある   びっくりするしありがたい', '', '星野源のおんがくこうろんのミッシー エリオットの回で 少し遠くで収録に参加する解説者がvtrを見て涙ぐんだ瞬間に それを見てないのに操演者さんがパペットで泣く仕草をしてシンクロしたという貴重なお話 ', '実演超楽しみ', '', 'きいてるだけで次回が楽しみ', '次回ジョン ケージ', 'はいはーい ジョン ケージ 音がない曲を作ったとしか知らない人です 次回も楽しみ   ', 'ラジオで0分0秒かけたら放送事故になっちゃうw ']",0.6363547295331955,0.3655193291413478,78,0.6363547295331955,0.3257252126916099
2022-12-14 01:36:00,"[' it', '0分0秒の間に届く周辺の環境音が楽しみ', ' あなたのいる場所の音  ', 'ラジオだと放送事故になるw ', 'そうだよね笑確かにラジオだと放送事故', '0月0日深夜    0 0  ', 'ミッシー   ', 'ラジオだと放送事故になるw ', '本当に深い回になると思う', '楽しみ ', '', '音のお話ほんと楽しい', '0分0秒の方', '小学生の頃から星野源を聴いて育った我が息子は高校生になった今無意識の鼻歌や勉強する時の作業用bgmカラオケの選曲も星野源を選んでるわーまさに遺伝子レベル']",0.6093754172325134,0.28624857045136964,91,0.6093754172325134,0.3140260659719505
2022-12-14 01:37:00,"['自分も今まで色んな種が蒔かれて源さんの音楽に辿りついてると思うけど 違う種が蒔かれた色んな人たちも源さんに辿りついてるのも不思議で面白いな', '0分0秒を流したら放送事故w ', '0分0秒をラジオで掛けると放送事故だと思われちゃうなら他の曲を  ', 'ラジオだと放送事故になっちゃう', 'すごい耳の構造無音の0分強楽しみです おんがくこうろん', '無音の曲があるのねー', '   o    missy e  iott   work it  officia  music video    \xa0', '', 'now on air  work it missy e  iott ニッポン放送 星野源のオールナイトニッポン  ', 'work it   missy e  iott ', 'ひとりひとりちがうんかな その時に聴いた音', 'あなたのいる場所の音か 自然の中で聞きたいなー', '  ', ' shazamを使ってミッシー エリオットのwork itを発見しました  ', 'ラジオだと放送事故になるw ', ' ', '  ', '低音ボイスがいつにも増して眠くなる   心地よい眠りに誘われてる    ', '種子が手に入る おんがくこうろん 感動 ', 'なるほど そういう曲なのか', '  ', 'そか 放送事故になちゃうのねw ', 'ラジオは放送事故になっちゃうよね', '  ', 'ラジオだと放送事故になっちゃうw ', '  かっけーなー ']",0.6449194550514221,0.32716807147631277,325,0.6449194550514221,0.3449405706901255
2022-12-14 01:38:00,"['  ', '  ', ' 0曲目 work it app e musicで↓  ', '0曲目  ', 'なるほど無音の曲にはそういう意味があるのかなるほど', 'あなたのいる場所の音全部が重なって0分0秒の曲になる ', 'さすがに0分0秒は放送事故になっちゃいますね', 'ラジオで予習できた楽しみ ', '  ']",0.6209162771701813,0.3090564277436998,36,0.6209162771701813,0.35552172171496954
2022-12-14 01:39:00,"['二曲目ミッシー エリオットで work it   ', 'ラジオだと放送事故になるww ', '放送事故笑', '  ', '毎回思うけど子どもの頃に源さんの音楽講義に出会いたかったわ今の子どもたちが羨ましい', 'シホ解説員の 震える仕草にグッと来ました ', '確かに0分0は事故だわ', 'たしかにラジオだとさすがに放送事故になるよね']",0.6438494473695755,0.37700463751597063,28,0.5727697350084782,0.2982401910452764
2022-12-14 01:40:00,"['本日0曲ミッシー エリオット work itよく聴くようになったけどほんと格好いい  ', 'うーん カッコイイ', 'かっちょええな', '来週も おんがくこうろん楽しみですねー無音の楽曲って 話にはきいたことがある その楽曲とご対面です', '0人部屋で踊る', 'さらに0 0楽しみになるな  ', ' work it   missy e  iott ']",0.5826131701469421,0.35881102085113525,21,0.5826131701469421,0.267848678701674
2022-12-14 01:41:00,"['次回のおんがくこうろんの予習 ができたかな笑あー楽しみ ', '', 'あれから色々プレイリスト作ってミッシー エリオット聴いてる', 'ごはんごはんごはん', '来週は土井善晴先生がゲスト  ', 'おんがくこうろんずっと続いて欲しいなあ知らない音楽やアーティストを源くんを通じて知る贅沢な番組 本当貴重   ', '星野源のオールナイトニッポンなう 0 0 0 0 0 0 聴いてる ', '聴いてみたい 聴きたいっていう音楽がたくさんあって 忙しい いい意味で忙しい って曲聴きながら思った ', '', '来週は用意します', '無音の音楽 なぜ0分0秒だったのか 来週 いろいろお話し聞けるのね 楽しみ  ', '来週は飯テロ回  ', ' itでしたさてここで来週のお知らせspゲスト料理研究家土井善晴さん初めてお会いするので一汁一菜でよいという本を読んで味噌汁作りはまってますなんだと 買いに来るっていって後半食べながら聞くできたらいい質問と書いてお送りくだ', 'どいせんせええええええええ', '武ちゃんのインスタ ']",0.5909417867660522,0.3357493178298076,105,0.5909417867660522,0.2986332012143346
2022-12-14 01:42:00,"['再来週は星野源アワード0 ', '星野源アワード0きたー  ', '星野源アワード0  ', '再来週は星野源アワード0  ', 'スペシャルウィークに土井善晴さん来るの   ', 'お食事しながら放送したりするのかな', '', '再来週は星野源アワード0早いなー', 'もうアワードの季節 早いよぉー', '再来週は星野源アワード0 ', '星野源アワード0 ', '土井善晴さんが来週のゲスト  ', '', '今年はアワードが多すぎて選べない', '再来週はアワードかぁ', '来週楽しみ        ', '本日の0曲目work it ミッシー エリオット', '再来週 年内ラスト は星野源アワード0を開催  ', '星野源アワード来るぞー    ', '星野源アワード', '操演の方の素晴らしさをいつも話される源さんじっくり見直します', '土井さん楽しみ', '土井先生楽しみお父様のお話もお聞きしたいのですが ', '再来週は星野源アワード  ', '星野源アワードきたー', '来週土井さん', '星野源アワード0きたー  ', '土井先生がラジオって新鮮', 'もう星野源アワードの時期 一年が早い', 'おおおアワードかぁ', '', '来週のswは土井義晴さん', 'セトリが決まりライブリハし始めたのドキドキじゃん', '星野源のオールナイトニッポン ニッポン放送土井善晴さんゲスト来週      ', '来週のメニューに悩む', '再来週は星野源アワード0  ', '待ってましたやはり再来週か', '来週は味噌汁用意しよ', '来週のspw 土井善晴さんがゲスト きっとお腹がすくと思うので 何か食べ物をそばにおいて聴いてください ', 'ジョン ケージの 龍安寺 の無音0秒もさ 自分があそこに行った時に感じた音で蘇る感じがするのよね', '来週のゲスト土井善晴さん', 'ここ数年毎年大晦日に星野源award聞くようにしてる ', 'ミッシー エリオットってダンス曲で選ばれる事多めな気がする', '今年の星野源アワードは名珍場面賞多すぎるからな', 'spotifyがあるから過去回聴けるのありがたい  ']",0.5849754512310028,0.38436299823318615,990,0.3986233323812485,0.2584343494104126
2022-12-14 01:43:00,"['', 'もうアワードか0年早いなぁ', '再来週は星野源アワード0 ', '寝ながら聞くわ   ', '再来週は星野源アワード 今年もこの時期がやって来たー  ', '今年のawardむずいぞ', '来週土井先生 楽しみー今からお腹が減ってきたー  ', 'なぜかこの時間に起きてきて録画してたtv番組観だしたダンナ coffee入れてくれたのはとてもありがたいんだけど ちょいちょい話しかけてくるのちょーっとヤメてくれないかなーこちらイヤホンして聴いてる', '今年のアワードは盛りだくさんだろうなぁ楽しみ  ', '今年もアワードの季節がやってきた', '来週は 土井善晴さんゲスト  ', 'え  もう星野源アワード   この前やらなかった   早くね    ', 'アワードのメール締切0日金曜日中', '0 0〆切', '再来週は星野源アワード0   ', '具沢山の味噌汁とご飯 土井善晴さん来週スペシャルゲスト 再来週は 星野源アワード0 ', 'work it   missy e  iottめっちゃいいきょく', 'アワード多くて選ぶの困っちゃうな', 'つまり今週が通常回ラストか', '星野源アワード   ', '名珍場面はだいぶ 珍 が多くなりそうだなw ', '星野源アワード来た', 'ucc ', '', '来週はたぶんタイムフリーでご飯と一緒に聴きます ', '星野源アワード0開催  ', '再来週は 星野源アワード0もう0年経つなんて', '星野源アワード0 ', '来週の土井善晴さん楽しみにしてますっ ', '再来週は星野源アワード0  ', 'ベストのに賞からもう0年なのね ', '今年もこの時期ですなぁ ', '土井先生とのお話楽しみです', '来週の夜食は何にしよう 悩む', '再来週アワードなのか本当に0年早すぎた', 'きた   ', '来週絶対お腹空いちゃう ', '来週土井先生楽しみ', '星野源アワード0 ', 'やっぱり好きな味噌汁の具を聞けばいいのですか', '0年早いわぁ', '源さんが味噌汁作りにハマるとは僕も味噌汁は好きですね', 'もう アワードかぁはやいなぁ', '来週は土井善晴さんがゲストで登場  ', '来週はタイムフリー 泣 タイムフリーのお供は 白米の予定', 'アワード めちゃいっぱいあった気がするけどいざ思い出そうとすると忘れてる事多い 毎年の出来事  ', '0月0日月曜日までにアワード送る', '', '', '星野源アワード0開催 早いね0年候補が多すぎてw何があったっけw ', '0年早いなぁ後0回なのかぁ', 'ご飯', '星野源アワード', '再来週は 星野源アワード0 ']",0.6072157323360443,0.36267917078055256,1431,0.6072157323360443,0.28622556966208645
2022-12-14 01:44:00,"['いやーアワードありすぎなんよ', '来週のゲスト土井さん色んな料理の話聴けたらいいなぁ  ', '0年ラストはアワードね0 0中にメール      ', '来週は土井先生再来週は年末恒例の星野源アワード', '再来週は恒例星野源アワードメールは0 0中に', '再来週は星野源アワード0   ', '来週の土井先生のお話楽しみだねなー', '来週待たずに腹が減るぅ', 'もうawardの季節 早いなぁ', '星野源アワード0年末感あるなぁ何が選ばれるかしら', '早いねもう星野源アワードなのか', '星野源アワード    ', '', '今年もいろいろ目白押しの予想星野源アワード楽しみ  ', 'アワードかあ', '今年も0年早かったもう再来週今年最後の放送かぁ ', 'spwも星野源アワードも楽しみだな', '早いなあ あと今日いれて0回', '源さんcm ', '再来週は星野源アワード0    ', 'あわーど  ', '再来週は星野源アワード0 ', '今年もハイライトが多すぎる', '境界型糖尿病なので飲み物だけかも 来週のann    ', '', '来週のspwゲストは土井善晴さん 再来週は星野源アワード 楽しみが続きますね  ', 'この前 ドラマでお麩のお味噌汁観たらお麩のお味噌汁飲みたいのよね 作らないのかw  ', '', '再来週は星野源アワード  ただ今年あまり聞けてないのよね ', '今年もそんな季節', '星野源アワード0のメールは 0月0日金曜日中にお送り下さい  ', '0年早いねぇ  ', 'そして 再来週は 星野源アワード  ', 'もう星野源アワードの時期なのが怖すぎる0年短すぎる', 'uccの源さんが話してるラジオcm始めて聴いた     ', 'ucc源さん', '来週はswで土井善晴さん 食の話めちゃくちゃ楽しみ布団の中からだから食べられないけど 再来週は星野源アワード0 早いよねー0年今年の名場面はやっぱりゆりちゃんのアレだなあ', '来週のゲストは土井善晴さん', 'uccさんありがとうございます', 'uccさん 今日もありがとうございます', 'あと0回か', '好きなジングルは荻と萩かな', '  結衣ちゃん0回目 ']",0.6082069575786591,0.3935175681755396,903,0.4452885836362839,0.2630501882238874
2022-12-14 01:45:00,"['ダイエットさせない気だな', '源さん家のみそ汁レシピ知りたい    ', 'ガッキー0回目', 'そろそろ離脱します後は タイムフリーで楽しみますリアタイの皆さん 最後まで楽しんでね来週のラジオも楽しみです', '星野源アワード0年末なのね0年が早い', '星野源アワードほんと一年早い 来年もよろしくお願いします', '0月0日星野源アワード0   ', ' 来年もよろしく こちらこそでございますよ末永く', '来週は土井さん来られるし再来週は星野源アワード楽しみ', 'アワード候補探さなきゃ', 'お メルティふたたび', '今年毎週のようにこれは星野源アワード行きとか言ってた気がするwwwwww ', '星野源アワード0  ', '', 'ucc ', '思い出せない ', 'こちらこそ楽しい0年でした', 'uccイベントも楽しかったです源さんがアンバサダーなおかげで コーヒー生活が豊かに', '再来週アワードか', 'ucc源さん', '星野源アワード   ', '来週は土井さん再来週は星野源アワードあもう今年もあと少し 早いな', 'ucc cm源さんの優しい声が癒やし', 'イケボな源さんのcm  ', '星野源アワードで0年を振り返ると絶対お腹よじれる www楽しみ  ', '星野源アワードの時期か年末だなー', '結衣ちゃん', '記憶に新しいkiss事変はアワード行きかなぁ', 'uccの声よすぎる', '', 'アワード名珍場面多すぎるなあ', 'ucc ', '再来週は星野源アワード', 'ucc ', '来週はスペシャルウィーク 再来週は星野源アワード0  ご飯用意しようと思うけど コンビニの塩おにぎりでも大丈夫 コンビニの塩おにぎりが単純に好きで食べたいからなんだけど 笑 お味噌汁は豚汁がいいなあ ', 'もうアワードの時期か 今年は 何があったかな   ', '今日コーヒー豆とどいたよ ']",0.5452166050672531,0.3023364033145192,666,0.5452166050672531,0.27006483481546983
2022-12-14 01:46:00,"['きゃあ  不意の0回目 冬が口どけちゃう前に明治さん ありがとうございます   ', 'わー 明治結衣さん0回目クリスマスバージョン', 'もっといいのにね  ', ' ', 'こちらこそ来年もよろしくお願いします', 'あら もう0回結衣ちゃんの声聴けた', 'あ ', 'メルキス多いうれしい', 'ucc ', 'あら結衣ちゃん', '', '再来週星野源アワードどんなのがノミネートされるのが楽しみです', '  ͟͟͞͞ ͟͟͞͞ヘ   д  ノ', '  なんか今日はのんびりしちゃってるのは源君の声が落ち着いてるからなのか 打つのが遅くなってしまってるからなのか ', 'cmでまで源様の声聴けるとお得感半端ないね', 'あら 結衣さん0度目  ', '落合さんがまとめてくれた公式youtubeのダイジェストとspotifyを聴きまくってアワード候補決めなきゃ ', ' cm 0回目', 'ガッキーたて続けでみみがしあわせですクリスマス', '0回目の結衣さん ', 'ヾ o   o ノワァーィ 結衣ちゃん0回目', 'メルキス0回目  ', '今もお腹は空いてる', '今週もuccのcm流れた 0 gt    t 0  ']",0.5200646966695786,0.2501160988577412,276,0.5200646966695786,0.2781308824188627
2022-12-14 01:47:00,"['メルティーキッス再び', '結衣さんー0回めかわいい声 ', 'アワードから0年経ったとは 早すぎるよぉ', '来年もよろしくねが こちらこそ  です ', ' under the skin  amp team  来週の木曜annxを担当   ', 'ジングルのコーナー', 'こんな短時間で 夫婦で共演したなんて', 'マッチングジングルもアワードありますよね', 'ジングルのコーナー', '', '結衣さん 0回目', 'マッチングテーマソングやめ', 'マッチングラジオwww ', 'このマッチングハロソンジングル本当に好きww ', '再び結衣ちゃんcm クリスマスはほっこりふたりで過ごしてほしいな ', '結衣ちゃんcm再び こちらも落ち着いた素敵な声', 'ジングルのコーナー', '是非とも 来年も宜しくお願いいたします', '今年は特にアワード候補たくさんある気がする それにしても0年早過ぎ ', '出たマッチングジングルwww ', 'アワード楽しみ', '箱番組のポメラニアンのわかばくんも候補に入れていい  ']",0.5151686370372772,0.37287387408283884,231,0.2940928712487221,0.22361493145828465
2022-12-14 01:48:00,"['  エントリーno 0 深夜のワールドカップ観戦中に ', '今年は特に毎週のように 星野源アワード行き  って言ってた気がするww ', '違うと思う', 'ジングルのコーナー', 'ジングルのコーナー', 'こちらは結衣ちゃん0回目流れなかったー思いっきり地元のcmでした    ', 'あぁ 珈琲飲みたい ', '', 'ジングルのコーナー', '星野源アワード 毎年あり過ぎて悩むのよねー', '土井さんゲストの来週もアワードも楽しみだなぁ', 'バタフライエフェクト笑', 'ジングルのコーナー', '大入袋くんのオナ禁のお陰だったんだ ', '日本が勝ったのは大入袋くんのオ 禁のおかげ  ', 'もう今年も終わりかあ', 'ジンクルのコーナー  ', '明治メルティーキッスクリスマス篇', 'ジングルで源さん笑わせたいね', '源さん ハロソン言った  ', '続き言うの諦めてる笑笑', '野上さんは星野源アワード特別賞では  ', '友達のラジオをマッチングの場にするリスナーのみんな達', '', 'あきらめた', 'でたマッチングのハローソングwww ']",0.600406289100647,0.41367389048951175,325,0.40183690190315247,0.2639930547965785
2022-12-14 01:49:00,"['マッチングソング笑', '年末恒例アワード今年もあるのか ', 'マッチングテーマソング he  o song ', '違うと思う', 'マッチングのテーマソングw ', '源さん それはもうフリなんですよ   ', 'ジングルのコーナー', '今年は源さん達が アワード行きです って言って下さってたから 選びやすいのでは  ', '今年も星野源アワードは盛りだくさんだなぁ  振り返らなきゃ', 'クリロナ選手のゴールってことはガーナ戦かw ', 'バタフライエフェクト', 'バタフライエフェクト', 'マッチングラジオジングル', '諦めたな', 'はいっ www ', 'このジングルでバタフライエフェクト感じるの面白すぎる', 'マッチングテーマソングなhe  o song再び', 'バタフライエフェクトwとちゅうであきらめた  ', 'マッチングとオナ禁のジングル', 'サッカーワールドカップを使った下ネタ付きジングルww ', 'ナニかの力が働いた', 'バタフライエフェクトwwwwww ', '結衣ちゃんの0回目はクリスマスバージョンか  ', ' he  o songがマッチングテーマソングになってるのほんと面白い', '諦めた', 'あれ 今日のメールテーマ何だっけな  ', '年々ジングルが色んな意味で秀逸になってきてて選べない 笑  ', '大人モードの落ち着いた放送回 ']",0.6319871842861176,0.36416202933569414,378,0.6319871842861176,0.2883087777205431
2022-12-14 01:50:00,"['中身は変わらないのか', 'テーマに書ける事何にも無かったなぁ今年 ', 'そろそろ大人なのね', 'ねぶり棒です', 'バタフライエフェクト', 'ジングルのコーナー', '今年も もう星野源アワードあっと言う間の0年だけど毎週本当に楽しいでした今年の締め括りはどんなかなぁ 来年もこちらこそ宜しくお願い致します', 'でも だんだんと源さんの声が戻ってきてると思うよ', '今夜も元気なねぶり棒ジングルww ', '諦めた笑', 'ねねねねねねねねねねまだまだ笑える', '声も言葉も出てこない笑びっちりリハだったのかーお疲れ様', 'ねぶり棒獲得 やっぱり長い', '', 'またすごいのきた', 'ねねねねねね', 'ねぶり棒ロングバージョン', ' 声が出ませんでございます と言いながら言葉も出づらい今日の源さんwwきゅん', 'ねぶり棒0製作中   ', '何回聴いても色褪せないなー笑', 'タイトルコールも疲れてる感じだった笑', 'ライブの影響だったんですね それで大人モードに', 'そろそろ大人ですからね  ', 'ねぶり棒ツー絶賛作成中', '舞台とかで流れそう']",0.65866519510746,0.4391539688035846,300,0.35994887351989746,0.26012191262694073
2022-12-14 01:51:00,"['ねぶり棒0絶賛制作中  ', 'ねぶり棒0製作中  ', '', 'バタフライエフェクトないと思う', 'ロングバージョン', '大人モードの源さんも最高  ', '', 'もう諦めたww今日は0日間みっちりリハしてきて声がでませんでございます 言葉も出てこない ww大人モードそろそろ大人ですからね  ', '', 'なんか今年毎回アワード行きって盛り上がってた気がするなぁ', 'ねねねねねね', 'ロングバージョン', 'なにこれww ', 'newねぶり棒       ', '今日なんかやけに静かだと思ったらそういうことか', 'テクノというかハウスな感じいいなぁ', 'ステルスくん いい声', 'ねぶり棒seは相変わらず元気w ', '大人なジングル', 'seによって大人の雰囲気ぶち壊しwww ', 'ねぶり棒0絶賛制作中   ', 'いつの間にやら決定してるのぉ  知らなかった  ', 'ねぶり棒0楽しみ', 'ねぶり棒ファンファーレ ロングバージョンでした', 'ロングバージョン', 'リハーサルもう始まってるんだ', 'めっちゃ良いな', 'おっ 新ねぶり棒 絶賛製作中なのね', '今日も元気なねぶり棒ジングルww ', '男性のおつかれなお声がとっても 好きなのです 最高です でも本当にお疲れ様です ', 'ねぶり棒0 楽しみ', 'ね ね ね ね ね ね ね ね ね ね ね ね ね ね ねぶり棒', '二代目ねぶり棒楽しみね', 'フルが流れる度に笑っちゃうwww ', 'これ好き', 'ねぶり棒0絶賛製作中とな  ', 'ロングバージョン       ', 'ねぶり棒0絶賛制作中', 'ねぶり棒0絶賛制作中', '長いですね']",0.554948553442955,0.3348042960684651,780,0.554948553442955,0.27213778318738285
2022-12-14 01:52:00,"['ねぶり棒seフルだ  ', 'ねぶり棒0開発中', '', '', 'ねぶり棒0もう決まってたのね', 'ねぶり棒0製作中', 'だから ねぶり棒ジングルロングバージョン何回聞いても笑えるんですけどww ', 'ロングバージョンwww ', 'あー  がなんかいいな ', 'my brother源ちゃんw ', 'ねぶり棒seロングバージョン聴くと元気になるなあ', 'ねぶり棒0 なんだろ    ', 'ねぶり棒0絶賛制作中  ', 'ねぶり棒0絶賛作ってるの 楽しみ', 'ねぶり棒0絶賛製作中 何になるんだろうワクワク', 'くそー    またねぶり棒ジングルロングver が脳内から頭から離れなくなるじゃんかー    笑', '', 'でぃあまいぶらざーげんちゃんかわいい', 'ねぶり棒0   自分にはチャンスないと思うけど', '次のねぶり棒なんだろう', '新ねぶり棒に期待が膨らむな  ', '', 'ショートバージョンお送りしましたw ', 'ねぶり棒', 'ねぶり棒0  ', 'カイデさんだ   ', '今日の落ち着いた感じが眠気を誘う ', 'ねぶり棒0絶賛製作中なんだ ', '鳥さんすごい  ', 'reassemb y楽しみですね', 'ねぶり棒0 ', 'とり とり 鳥だらけ', 'ジングル流してもらえました', 'ねぶり棒seロングバージョン好きだわー本当いいお声されてる', '0 ', 'すげえ ', 'ねぶり棒0絶賛制作中 決まったんですね なにかな ', '新ねぶり棒 絶賛製作中なのね楽しみ']",0.5932598114013672,0.3518380523622195,703,0.5932598114013672,0.2814928181867042
