created_at,texts_by_minute,similarity
2022-12-13 01:21:00,"['いこうぜクニ 男気賽銭  ', '松永さんの絶対は危ないはなんかわかるわ', '男気賽銭 ', '絶対とか言わないほうがいいよwフラグが立っちゃうからww ', '朝井さんのイメージがwww ', '男気賽銭w ', 'お賽銭0万お兄さん今年思ったことお賽銭に七万ぶち込んでも意味ない 俺 去年一万今年七万入れたけど ご利益0倍じゃない ', '  絶対 が来たら危ない ', '朝井さんと初詣の予定アリってことは今年も帰省できない位忙しいのかな ', '朝井リョウさんも大概変だからな ￣ ￣  ', '来年は朝井リョウに逆にやられる可能性も 男気賽銭  0礼0拍手賽銭0万', '出た 絶対 のジンクス', 'r再現の朝井リョウ草', '0礼0拍手', '漢気賽銭ww ', ' 絶対しない →お賽銭0万フラグ', '朝井さんがそんなノリ  ', '松永さんが変な初詣させたせいで朝井さんの初詣感が狂ってしまって  ›ᾥ‹  ', 'また朝井さんと初詣いくのねたのしみすぎー', '逆に朝井さんがそのノリするかも  ', '逆に朝井側から仕掛けられる可能性を示唆してくる', '来年の初詣も松永さん 朝井リョウさんと行くそうですw ', '', '男気賽銭w ', '松 朝井リョウそんな奴じゃない       ', '男気賽銭ww ', '男気賽銭w ', 'フラグ建てる松永さん', 'そしたら直るってこと 二度手間だなー', 'あのお賽銭話で もう0年の早さを感じるやで', '初詣で0礼0拍手とかくそ迷惑', '漢気賽銭 ', '男気賽銭wwwwwwwwwwwwwww ', '男気賽銭はやっば笑', '男気賽銭', '男気賽銭', '男気賽銭wwwwww ', ' 漢気賽銭     笑  ', '男気賽銭', '男気賽銭を始める朝井さんなんて想像できない  笑', '漢気賽銭 朝井さん絶対しなさそう笑', '朝井リョウさんと松永さんと遭遇したい', '', 'トラウマで変になっちゃった朝井リョウ', '男気賽銭wwwwwwwww ', '男気賽銭w ', '客扱い', 'お礼参り  ', '漢気賽銭', '気付きの松永さん', '男気賽銭ww ', 'r 男気賽銭  ', '結婚するんだ   ', ' 男気賽銭', '漢気賽銭w ', '男気賽銭', 'あさいさんからのパターン笑', ' 男気賽銭    あいつそんなノリじゃない  w ', 'まっっちゃんおもしろいなー最高大好き', '男気賽銭wwwww ', '男気賽銭ww ', '漢気賽銭wwwww ']","{'quantile_0': 0.0, 'quantile_1': 0.3395773023366928, 'quantile_2': 0.4779137372970581, 'quantile_3': 0.5802398324012756, 'quantile_4': 1.0, 'average_similarity': 0.45843421235002896, 'size': 1891, 'width_q': 0.24066253006458282}"
2022-12-13 01:22:00,"['朝井さん   どうするの', '  フラグ      ', '0礼0拍手wwwwwwwwww ', '賽銭0万w ', '0礼0拍手賽銭0万', '0連0拍手賽銭0万', '男気賽銭wwwwww ', '朝井リョウの 漢気賽銭  最悪すぎる笑笑笑笑', '漢気賽銭   ', '行こうぜ くに 男気賽銭っᕷ·͜·', '    太客来たで 0→0→0 ', '男気賽銭  朝井リョウ  ', '男気賽銭 ', '男気賽銭', 'あるさんの口から出る くに は刺激強い', '男気賽銭 0礼0拍手www ', '0礼0拍手 笑  ', '漢気賽銭www百礼百拍手www ', '男気賽銭www ', '朝井リョウさんから漢気賽銭をやらされるの 松永さん 笑', '百礼百拍手賽銭十四万', '完全に筋トレ ', '男気賽銭', '七福神コント', '今年もくにと初詣行くか', 'ぶっ壊れ賽銭www ', '来年は 朝井さんが男気賽銭  ', '去年0万今年0万来年0万  ', '神様の期待を背負う松永さんの初詣ww        ', '0万→0万→0万', 'リョウ おっとこぎさいせん creepy nutsのオールナイトニッポン│ニッポン放送     nuts ', '男気賽銭wwwww ', '男気賽銭っwww ', '百礼百拍手は筋トレ', '朝井リョウ 漢気賽銭 漢気賽銭  ', '百礼百拍手', '男気賽銭w ', '朝井リョウさん 今日もくにと初詣行くか ', '百礼百拍手は迷惑笑', '太客とか言うなww ', '松永と朝井リョウを見つけたいつもの神社の神様たち 太客来たで  ', 'お百度参りってのもありますよ', '神様は覚えてるよ松永さん', '今日菅田くんのこといっぱい話してくれてて嬉しい毎年 菅田くんが今年の漢字から 話を繋げてくれるやつ 上手く説明できん すごい懐かしい ', 'あーそうね お守り系は返さないとだもんね 七万の神社には行くことにはなる ', '朝井リョウ氏 いくぜクニ  男気賽銭 男気賽銭 お腹痛いw ', '神様 太客来たで ', '神様 太客来たで   ', '初詣はぶちかます', '男気賽銭wwww ', '漢気賽銭w ', '漢気さーいせん漢気賽銭rさんの煽りww来年は松永さんいくら神様に課金するんだろ 松永 太客シャンパンを出す毘沙門天', '神様達に太客と認知されている松永氏']","{'quantile_0': -0.11145958304405212, 'quantile_1': 0.24573317542672157, 'quantile_2': 0.4106336981058121, 'quantile_3': 0.547889232635498, 'quantile_4': 1.0, 'average_similarity': 0.40266165693921774, 'size': 1378, 'width_q': 0.3021560572087765}"
2022-12-13 01:23:00,"['男気賽銭百礼百拍手', '神様って毎年出雲で会議してるから松永さんの事は全国の神様が知ってると思うよw ', '神様には太客 笑  ', '男気賽銭ww ', '0万はシャンパン出るw ', '朝井さん 漢気賽銭  楽しみにしてますwww ', 'キャバレーじゃんww ', ' 漢気 賽銭 ', '太客来たで', '毘沙門用意しとるがなシャンパン', '太客ww ', 'ウッキウキ七福神 太客松永が来るから ', '私もちゃんと0円お返しに行きます', '男気賽銭に百礼百拍手 すごくリズムいいな', '七福神をキャバクラにするなww ', '百礼百拍手wお腹痛いw ', '', '0円も   ', 'シャンパン出るよwwwww七福神大喜び', '朝井リョウの勝手すぎるイメージでバカ笑ってる', 'ぶちかます ぶちかます ぶちかます を0回  ', 'あー あれ貰ったんだ 私もそのうち行かないとな ', '神様ヤクザ説ww ', '前の神社は行かないといけない 0円を返しに行かなければいけない 七福神 太客きたで  w ', '関西弁で太客言ったらもう ハゲタコなのよ ', ' 漢気賽銭っっ  朝井リョウそんなノリじゃねえ  百礼百拍手賽銭十四万 ', '再来年は0万円', 'rさんが妄想でセリフつけるの面白すぎて大好きw ', ' 太客来たで  笑', '月曜に creepy nutsから菅田さんの話聞けて生き生きとしたわ', '聞く耳持ってないから ほんとにひとつもおぼえてないもんね凄い 感心する ', 'なんで初詣で ぶちかます って感情がわくの', '漢気賽銭www ', 'えびす様 ぶちこみのクニが来たぞ   ', '  ∩ 罒 ∩   ', 'お松さんキャバクラと言わずキャバレーって言うんだよな', 'やべぇ数列笑笑', '男気賽銭 やって欲しい朝井さん笑', '松永さん 神社で太客扱い', '男気賽銭wやっば', 'キャバレー']","{'quantile_0': -0.05592126026749611, 'quantile_1': 0.3072446584701538, 'quantile_2': 0.47259749472141266, 'quantile_3': 0.6129105389118195, 'quantile_4': 0.9574027061462402, 'average_similarity': 0.4387469829171229, 'size': 820, 'width_q': 0.30566588044166565}"
2022-12-13 01:24:00,"['今年 お賽銭ブチ込んだ割にはバッシングされたりとか御利益なかったな 邦彦', '七福神 太客来たで   ', '毘沙門シャンパン用意', 'お賽銭はみかじめ料ではありませんよ ', '次は一円も払わない 五円玉だけ返す', 'みかじめ言うてるやん', 'ぶちかます 0万×0神様  ', '仏と違って神は祟るから ほら ちゃんとご挨拶しやなな松永さん       ', '神様に期待を持たせているdj ', 'ブチカマス を0回', '男気賽銭笑笑', '見か締め', '0ヶ所全部に ぶちかます   0円in  って宣言してきた男', '手短に済ませられるかな ', '神様のみかじめ', '挨拶だけ  それはダメ┓       ┏', 'キャバクラ賽銭スタイルw ', 'r ずっと供え続けないと逆に祟るよ  ', 'おもしろすぎるよ 松永さん ', '課金し続けるしかない', 'ヤクザにやるのは上納金なのよwww ', '一昨年一万去年七万今年0万   ', '神様はヤクザw ', 'みかじめ料形式www ', 'ありがとぉ']","{'quantile_0': -0.052839447, 'quantile_1': 0.20609626919031143, 'quantile_2': 0.3648631274700165, 'quantile_3': 0.577072948217392, 'quantile_4': 0.82420367, 'average_similarity': 0.38950926, 'size': 300, 'width_q': 0.37097667902708054}"
2022-12-13 01:25:00,"['初チクリ詣', '0じゃん 笑  ', '昔話みたいな展開くる  ', '百礼百拍手笑笑', 'シャンパンかよっ', '神様神社でdisるのは本当に怖ぇぞ', 'このラジオもたぶん神様たち受信してるから心配', '0万ぶち込んだ割にwwww ', 'やっば', '', '一円も払わない 払うという表現も ', '神様同士の連絡網', '松永 申し訳ないんですけど 七万つぎ込んだ割には  ', '0神0万0 ', '出遅れた  ', '神様同士の連絡網神様協会', '別の神社に愚痴言うのやばくて草', ' 申し訳ないっすけど 0万ぶち込んだ割に ですね        ', '爆媚び賽銭', '男気賽銭w ', 'なんか罰が当たりそうなことを言っていますが 大丈夫ですかね  dj松永さんもr 指定さんもたぶん 無敵  笑  ', '去年今年の賽銭0万➤0円', '神様協会w ', 'また極端なとこ出たよwww ', 'コワイ怖いこわい   ', 'そりゃ祟られるわw ']","{'quantile_0': -0.22674863040447235, 'quantile_1': 0.16299040615558624, 'quantile_2': 0.2771221697330475, 'quantile_3': 0.4410649836063385, 'quantile_4': 0.9398915767669678, 'average_similarity': 0.3056168874997932, 'size': 325, 'width_q': 0.27807457745075226}"
2022-12-13 01:26:00,"['ダメだ 先週ラジオで聴いた朝井さんの話し方と声で 漢気賽銭 漢気賽銭  って脳内再生されちゃう 笑', '    どうやって処す  ', '松永さんすごい祟られそうわらわらわら', 'rさん ずっと供え続けないと逆に祟るよ  松永さん ヤクザじゃん ', '処すて久しぶりに聞いたw ', ' 0万ぶち込んだくせに      ケッ 0円玉返して別の神社に行く', 'どうやって処す 松永どうやって処す  ナー               ネー', '今年の最初の放送で話してたから ブログ見返してきたら内容これだったw松永さんはお買い物が大好き    ', '反社はあかんwwwwwww ', '0万の割に 何が割にだったの 良く聞かせて貰いましょうか って弁財天が言うかも ', 'どうやってシバく  rさん 最高か', '神様ってヤクザ 願いは叶えてくれるけどお参りしないと祟られる', '0月に神様集合したばっかりだからねー', '神様協会w ', '神様会議やばいw ', '神様にお願いする時って名前と住所言わなきゃいけないらしいけどただ かます しか言わなかったのかな  それなら神様に伝わってない可能性もある   ', '処すw  ', '神様協会に所属の神様は通通', '神様協会', '神様きょうかいwwwどっちのきょうかい  ', '神様協会wwwwww ', '神様協会 笑  ', '神様事情に詳しいrさん', '七万ぶちこんだ割に ですねなんて 罰あたり発想', '神様協会で情報はツーツーww ', '人として終わってるわwwwww ', '松永さんがrさんに丸め込まれそう笑', 'どうやって処す  ', '神様たちにこの冗談通じるかしら  ', '神様協会の連絡網 www ', '出雲でサミットあるからねぇ', '処す 笑  ', '神様をヤクザ扱いするの無法すぎて草', '松永さん神様に課金しないと呪われる0万課金 来年0円玉返し七福神を敵に回す松永さん神様協会の連絡網でブラックリストww処される', '今年挨拶行かなかったら神様 どうやって処すぅ  ', '神 どうやって処す  ', '神 どうやって処す  ', '賽銭払わないと祟るって神様 0じゃん友だちと根まで行く松さんの性格を神様にやっちゃうの  rさんは神様の協会に詳しいので全てお見通しらしい ので 処される松さん', '神様はツーツー0月に集まるからね  ', '神様教会の可能性もある  ', 'ヤクザ神様', '処すwwwwww ']","{'quantile_0': -0.097631834, 'quantile_1': 0.25787147879600525, 'quantile_2': 0.4406421482563019, 'quantile_3': 0.6334328651428223, 'quantile_4': 1.0000002, 'average_similarity': 0.44680792, 'size': 861, 'width_q': 0.375561386346817}"
2022-12-13 01:27:00,"['r ツーツーやから神様協会みたいのあるから 松 どういう協会 どっちのきょうかい  ', '神様協会でツーツー', '神様協会 教会に処される', '神様協会怖いどうやって処す  ', '別の神様に愚痴を言っちゃうのは 良くない気がする ', '来年は地元神に落とす', '神様はキレやすいからねwww ', '神 どうやって処す  笑', '地元神笑', '挨拶も無しにやりますかー   ', 'r 神様はキレやすいからね ', '地元神に落とさないと', '毎年0月にやってるからな神様サミット', '神様の悪口はアカンやろ', ' 人類史いろいろ見てきて ', '神様同士の連絡網神様協会', 'あ そうだよ松永さんお願い事は氏神様だけなんですよそれ以外はただ伺ったご挨拶だけなのよ', 'どうやって処す ww ', '地元神', '0円だけでも入れてお礼言って帰りな  笑', '神を神と思ってなさすぎて草', 'rさんは地元 堺でお参り', '神様の概念どないなっとんねんw ', '神様協会 教会  どうやって処す  神々の会議こえぇぇ', '神様協会おもろすぎる', '神様協会のネットワーク処す ww ', '処すwww ', 'え 松永さんちゃんと返してくださいね   って私も来年返しに行かなきゃですな 苦笑 神様はキレやすいr気をつけます 笑    ', '来年のまつながさんが神様を粗末に扱った結果の天罰がどんなことになるのかこわい', '絶対に', '神様はキレやすい笑たしかに笑', 'rさんは今年地元堺の神社で初詣', 'かみさま協会の連絡網すごいw処すw ', 'どうやって処す www ', '松永 絶対をやめます 絶対に ', '神様協会→どっちの きょうかい  はちょっと思ったわw ', '神様協会', '七福神 どうやって処すぅ  ', '氏神様に行くのね ', ' 0万円も入れたのに 別んとこ よしよし 怖っ', '新潟帰れるのかな  松永さん ゆっくりできるといいね', '絶対を絶対やめますww ', 'そもそもお賽銭の事を金払うって言う寺の孫って   ', '神様 どうやって処す  ']","{'quantile_0': -0.033452153, 'quantile_1': 0.43613823503255844, 'quantile_2': 0.5546291768550873, 'quantile_3': 0.6548453122377396, 'quantile_4': 0.9688273, 'average_similarity': 0.5348448, 'size': 946, 'width_q': 0.21870707720518112}"
2022-12-13 01:28:00,"['くりぴが 神様 って言うと 紙様 で脳内変換されるんだよね勝手に ', '賽銭各神に ぶちかます  ぶちかます とブツブツ言いながら0万ぶち込み年始初詣をし それを意味がないと学んだ0年だったdj 果たして来年は浅井さんは無事に巻き込まれずに済むのか 神様は浮き足立って去年越えレコードの賽銭を待ってる説を唱えるrさん 相変わらず神様寸劇が最高笑', '地元神 じもとしん  ', '0万からの 処す', '地元神 じもとしん  ', '神様の会議 あいつどう処す  こわいこわいて', '今年は地元帰ってなかったので来年は地元の神社にお参り 落としていく  ', ' 悲報 松永さん 神に処される', '絶対を辞めます 絶対にwww ', '今年の漢字 七  暫定  ', '松永さんの今年の漢字 暫定 七 夏', '今年の漢字は暫定 七 ', '巡るなら三社参りよお松', '七 又はニ ', '氏神様に参らなあかんでマツさん', '松 今年は 絶対 を辞めます 絶対に  ', '東京の神社 信用ないどゆこと⁈w ', ' 今年は絶対をやめます 絶対に   ', '絶対をやめますw 絶対にwwwwwww ', '今年は絶対をやめます 絶対に   ', '今年は絶対をやめます 絶対にw ', '神様教会情報網ツーツーやから 去年お前んとこ七万行ったやつ   どうやって処す  罪民松永', ' 絶対はやめます 絶対に  w ', 'フェスに出たランキング0位', '神様協会', '絶対を辞めます   絶対に     ', '七福神さん達怖ー協会あるんだ', ' それはどうなんやろ  ', ' 今年は絶対をやめます 絶対に  ', '今年は絶対をやめます 絶対に それや w ', '地元神', '松永 今年は 絶対 を止めます 絶対に   ', 'こわwww地元神wwwにことしはぜったいにぜったいにをやめますっ  ', '松永さんの今年の漢字は 七 に決定', '絶対にを絶対やめます 笑  ', 'そりゃあ0番信じてるのは地元神', '絶対に絶対やめます wwww ', '絶対にww ', '今年の一文字夏七二', ' 絶対をやめます 絶対に  ', '大阪って社会主義国やったんや   ', 'アンプレで新潟と神戸の神社にお参りしてきた', '絶対をやめます 絶対に', '地元神がいるなら何人神様いるのww ', '地元神に 今年は 絶対に やめます 絶対に  w ', '今年は 絶対 を辞めます 絶対に    ', '松永さん ほんとに朝井さんのことリョウって呼ぶんだなー ', '七']","{'quantile_0': -0.07655196636915207, 'quantile_1': 0.3768633231520653, 'quantile_2': 0.5772109031677246, 'quantile_3': 0.7115410566329956, 'quantile_4': 1.0, 'average_similarity': 0.546911039375634, 'size': 1128, 'width_q': 0.33467773348093033}"
2022-12-13 01:29:00,"['フェス出演数0位  すごい実際めちゃくちゃ飛び回ってたもんなぁ', 'フェス出演ランキング0位', '地元神', '今年の漢字は 七 に決定 ', '地元神に 絶対を辞めます 絶対に   笑  ', '地元神長岡と堺にそれぞれ課金するcreepy東京の神様は資本主義ww ', ' 七 → 二 ', '0位はすげえ', '去年正月から楽曲制作って言ってたもんな', '絶対をやめます 絶対に  ', 'お正月 新潟に帰郷出来ればいいよなぁ 松永さん    ', 'あともう少しだったのに', '絶対に 絶対をやめます   ', '今年フェス出たランキング0位   ', 'フェス出たランキング0位   ', '今年の漢字は暫定的に七か夏', 'フェス出演本数0位  ', '絶対をやめます 絶対に  ', '今年の漢字 二 0人組他に良いのがあれば募集', '今年は絶対を辞めます 絶対に', '今年は絶対をヤメます  絶対に    ', '今年のフェス出演者ランキング0位  ', '色々新しい言葉が出てくるwww ', 'フェス出たランキング0位   ', '今年フェス出たランキング0位  ', 'ぜったいをやめます ぜったいに  ', '今年フェス出演ランキング0位      凄', 'ふたりの今年の一文字', '絶対を辞めます絶対にww ', '朝井さんと初詣の約束してるから今年も帰省なしかと思ったら 帰省するかもなのね', '確かに有名なフェスのタイムテーブルにはいつもクリピいた気がするな', 'フェス0位  ', '0位誰やねん', 'フェス出たランキング0位おめでとう今年の漢字 二 二人組 ふうーwwww ', 'なぜ0way nice guyが出てこないのw ', '二', 'どうやって処す 笑笑', 'creepy nuts今年のフェス出たランキング0位', ' 二 0位 ふたり組', '地元神松永さん 今年は絶対に 絶対 をやめます  ', 'つまり ニ でもいい 松永 ふたり組だし           ふぅ    ', 'creepy nutsフェス出たランキング0位すごい  ', 'あっ 某雑誌で見ました そのランキング', 'フェスでたランキング0位 すげーcreepy nuts  ', '松 ふ ', 'フェス出たランキング0位  おめでとう  ']","{'quantile_0': -0.09356128424406052, 'quantile_1': 0.3015627861022949, 'quantile_2': 0.5092388391494751, 'quantile_3': 0.6451257169246674, 'quantile_4': 1.0, 'average_similarity': 0.4799699750571435, 'size': 1035, 'width_q': 0.34356293082237244}"
2022-12-13 01:30:00,"[' 絶対 やめます 絶対に       ', 'フェス出たランキング0位', '0といえば そこは0way nice guyじゃないの  ', 'ナスカの地上絵めっちゃ可愛かったな', '0位誰だろう  ', 'フェス出演数0位 毎週のように出てたもんなぁ すごい ', 'お creepy nutsフェス出演0位ですか    二    からの松永さん出てこず  苦笑  ', '0人組だしィ フゥ  ', ' 今年は 絶対 を辞めます 絶対に ', '毎週フェス出てたイメージよ そらー0位になるわ ', '地元神ねぇ', '0位すごい 0位は誰なんだ', 'rさんと真逆でアドリブ弱すぎ松永さんwwwwwww ', 'リスナーに漢字を募集して投げていくスタイル', 'フェスいっぱい出てたね', 'ナスカの地上絵 描き放題 こじつけ放題 ', 'フェス出たランキング0位  creepynuts凄い  ', 'rさんは金', '  ', '地上絵', 'やはりrはすごかった   ', '突然ナスカの地上絵の話 ', 'creepy nuts フェス出演数0位らしい   ', '0位誰か気になる', 'フェス0位だし0人組だし ', '俺らのナスカの地上絵   ', 'フンアハハッ', 'フェスランキング0位はスゴすぎる', 'フェス出演ランキング0位', '夏フェス出演ランキング0位 おめでとうございます 来年は0位   ', '今年フェスに出た数ランキングで0位らしいcreepy nuts r 0位 じゃあ 二 でもいいな 松r  0人組だし  松 こういうことか 松 あと   すごいな ', 'やっぱ 玉 でしょ', '夏フェス0位逆に0位は誰なんだろ   ', 'ナスカ見ました 新しく0点 知らなかった  ', '0位  おめでとうございます   ', '山形大といえばナスカの地上絵の研究だよな', '日経エンタ調べの0年フェス出演ランキングでcreepy nutsは0本で0位だったの凄い ']","{'quantile_0': 0.0, 'quantile_1': 0.36356040835380554, 'quantile_2': 0.5333534777164459, 'quantile_3': 0.6575500220060349, 'quantile_4': 0.9896440505981445, 'average_similarity': 0.48625642973538097, 'size': 666, 'width_q': 0.2939896136522293}"
2022-12-13 01:31:00,"['七 よりベストな漢字 ', '俺らの知ってるナスカ', '今年の漢字は 二 二人組だしぃ ふぅー  ため息  ', ' ふったぁりぐみ ', 'また増えたらしいけど ', 'ナスカって逆に何で今まで見つかんなかったんだろう  ', 'え  ナスカの地上絵新しいの見つかったの   ', 'アラバキビバラtft jjメトロック大阪メトロック東京ミザワビミリオンデトポサウンド大作戦ナンバショットラッキーfmジャイガナマハゲロッキンライジングソニマニモンバスラブシャラシュボワンチャンスベリテンインスパワイバンドリフェス氣志團四星球夢番地cdj ', '', 'ナスカの地上絵の話題今出すの意外すぎて声出たww ', '砂場に描いた絵', 'ナスカの地上絵新たに0点発見最新技術で高速化“世界唯一 山形大研究グループ  ', 'それで言えば 五 じゃない メジャーデビュー0周年 cnann0周年', 'ナスカの地上絵の画風  ', 'ばちあたりハシゴ初詣かまそうとしてる松永さん r あ了解 神様ネットワークですぐ広まるわ  こいつどうやって処す   松 金払って処されんのいちばん嫌ぁ  ', 'これか  ', 'ナスカ見たけど緩かったw ', '地上絵みたみたちびまる子ちゃんの落書きみたいなやつあったね', 'ナスカの地上絵作風変わったよなw ', 'え すごっ ナスカの地上絵のニュース知らない', 'カールおじさんの地上絵が見つかってたな', 'ナスカの地上絵  皆知っているように0人話してますが    ワカラナイ']","{'quantile_0': 0.0, 'quantile_1': 0.40340590476989746, 'quantile_2': 0.5501001477241516, 'quantile_3': 0.6827420592308044, 'quantile_4': 0.8903812766075134, 'average_similarity': 0.514873763312509, 'size': 231, 'width_q': 0.279336154460907}"
2022-12-13 01:32:00,"['おかっぱの可愛い', 'ナスカのゆるいネコの絵ww ', 'ペルー由来なのかな カールおじさん ', 'カールおじさんの亜種なのか  ', 'ナスカの地上絵ってなんかもう絵的に幼稚園児が書いたような絵みたいなんだよなぁ', '新しく見つかったナスカの地上絵→カールおじさんの亜種  ', 'わかるちょっと雰囲気違く見えるよな新しく見つかったナスカの地上絵ww ', 'カールおじさんの亜種', 'ナスカの地上絵の作者のタッチが変わった  確かに  それだ  ', 'ニ  オールナイトニッポン0部卒業とか  ', 'ナスカの話も菅田さんで聴いたような朧気な記憶 ', '山形大の名前をここで聞くとは', '夏フェス出演ランキングcreepy nutsは0位  おめでとうございます', 'カールおじさんいるw ', 'これか  ニュース観てないから知らんかった  確かに画風が    ']","{'quantile_0': 0.0553975, 'quantile_1': 0.37185993790626526, 'quantile_2': 0.5724567770957947, 'quantile_3': 0.7462462186813354, 'quantile_4': 0.87472284, 'average_similarity': 0.5464323, 'size': 105, 'width_q': 0.3743862807750702}"
2022-12-13 01:33:00,"['カールおじさんの   ', 'ペルー由来のカールおじさん笑', 'カールおじさん亜種 笑  ', 'ナスカの地上絵はハチドリが好き', 'ナスカの地上絵かぁ', '確かにクオリティ下がってた  笑笑', 'うわさの 初期の絵柄  ', 'タッチの違うナスカの地上絵  ', 'フェス出演ランキング0位凄っ', '今回発見された地上絵はデモ', '練習 デモの地上絵', 'カールおじさんの亜種  ', 'いや その説あるねw ', ' カールおじさんの亜種  ', 'ナスカの地上絵のクォリテイがラフい', 'こちらでしたか    ', 'まってナスカの地上絵見て見たら本当に思ってたんと違った', 'カールおじさんの亜種w ', '世に放って欲しくなかったデモw ', 'ai活用で見つけたナスカの地上絵', 'ムーミンのモランみたいなやつおるかわいい']","{'quantile_0': 0.05517477, 'quantile_1': 0.4198251962661743, 'quantile_2': 0.5522605180740356, 'quantile_3': 0.660182997584343, 'quantile_4': 1.0000002, 'average_similarity': 0.53408074, 'size': 210, 'width_q': 0.24035780131816864}"
2022-12-13 01:34:00,"['消し後残り  ', 'ナスカの地上絵を掘り起こしてしまった黒歴史扱いしよるやん       ', '地上絵新たに発見したのはデモだった説', 'カールおじさんの亜種は草', 'ナスカの新しい地上絵カールおじさんの亜種', '未発表曲 笑', '幻の未発表曲', '幻の未発表曲www ', '今回発見されたのはデモ', 'カールおじさんの亜種', 'ファンも喜ばないデモテープ説', 'ナスカの地上絵といえばやっぱり須藤元気だよね ', 'ペルーの地上絵の進化は田んぼアートの進化と似てるかも ', '天井の木目 わかる', '今回見つかったのは下書きw ', ' 未来の人間に発見してほしかったのはあそこまでというかデモ 下描き ', 'futureのオールナイトニッポン', '新発見を失敗作扱いすなw ', 'カールおじさん', '未来のannでいじられる', 'ナスカの地上絵のデモ音源wwwww ', 'カールおじさん確かに口回りに泥棒ひげみたいだった', 'カールおじさんの亜種www   ']","{'quantile_0': 0.038737673, 'quantile_1': 0.3827390670776367, 'quantile_2': 0.5185086727142334, 'quantile_3': 0.637664794921875, 'quantile_4': 0.96027476, 'average_similarity': 0.5004889, 'size': 253, 'width_q': 0.2549257278442383}"
2022-12-13 01:35:00,"['  ', 'tl皆様仕事が早いです 教えて頂きありがとうございます   ', '  ', 'カールおじさんはペルー由来', 'マスクオフ  ', '画家の落書きも美術館に飾られてるんよ', ' 幻の未発表曲 みたいなふざっけんな   w ', 'ラップ始めた頃のデモだっさwww ', '過去のデジタルタトゥー的なヤツよまぢで', 'まだタイトルコールしてないよね  ', 'おんたいむ  ', 'フューチャーのオールナイトニッポン', '実家の木目をジーッと見てたら見えてくるカールおじさんまたは 誰にも聞かせないデモ曲  ', 'フューチャーのオールナイトニッポンwww ', 'r 指定こんなヘタやったん  って未来のオールナイトニッポンでいじられるフューチャーのオールナイトニッポン  ', 'フューチャーのオールナイトニッポンwwwww ', 'futureのオールナイトでいじられる 笑  ', 'プロのイラストレーターが描いた絵と 気まぐれな落書きを同一視されてるような可能性あるのか w ', ' ']","{'quantile_0': 0.0, 'quantile_1': 0.0, 'quantile_2': 0.3859933912754059, 'quantile_3': 0.5736396014690399, 'quantile_4': 1.0000001192092896, 'average_similarity': 0.32532484385005217, 'size': 171, 'width_q': 0.5736396014690399}"
2022-12-13 01:36:00,"['フューチャーのオールナイトニッポンでdisられるってww ', '', 'カールおじさんでいいんかい 笑  ', 'デモ中のデモは発掘されたくないw ', 'フューチャーオールナイトニッポン', ' フューチャーのオールナイトニッポン   ', 'デモを見なかったふりの心づかい', ' ', '下ネタの絵', 'ドローンで探すからまだ出てくるかも  ち ぽこ', 'また下ネタwwwwwww ', '絶対ありそう最新技術で出てきそうw ', '発見されたナスカの地上絵は 最初のリリックノート 未発表曲w出したくなかったやつw ', 'ナスカのちんぽこ  ', 'クリエイターごろしのナスカの地上絵発見', 'どこに想いを馳せてるねんw ', 'ペルーの古代人 下ネタ描くこと断定される', '想像の倍カールおじさん亜種でわろた', 'クリエイター殺しww ', 'ほお これのことなのか   ', 'チン も出てくる 笑  ', 'これカールおじさんって言ってるのおもろすぎるwwwww   ']","{'quantile_0': 0.0, 'quantile_1': 0.0, 'quantile_2': 0.4554811716079712, 'quantile_3': 0.6002289652824402, 'quantile_4': 0.8646012544631958, 'average_similarity': 0.38790905720743785, 'size': 231, 'width_q': 0.6002289652824402}"
2022-12-13 01:37:00,"['それはヤバい   ', 'r 俺ら古代人やったらちんぽ描くとか 松 絶対やる絶対やる ', '', '古代ペルー人もまさか未来で下ネタ残した人たち扱いされるとは思ってなかっただろうな', 'キタ ポコ', '未来のannで弄られる 笑 松永さんのノリが漢字一文字の時よりメチャ生き生きと 笑 そして下ネタへ 笑  ', ' おめでとう の文字とチンポコが書いてあるナスカの地上絵', '下ネタの絵', 'ち×こだらけだったらニュースにできない', '相変わらず発想が中学生www ', 'でもどこの遺跡でも絶対シモ落書きは見つかったりするから あるよね', 'そのうち ちんとか出て来たらどうする 俺らだったら絶対やるー全員やる古代人もえ チンとかすでにあるの  ', '学生のノリで下ネタw ', 'あってもおかしくないです笑笑楽しいわそんなナスカの人々', ' 俺だったらチンポコ描く w ', 'ラヂオの時間 クリーピーナッツのann ']","{'quantile_0': 0.0, 'quantile_1': 0.3454768806695938, 'quantile_2': 0.5804589688777924, 'quantile_3': 0.7086620777845383, 'quantile_4': 0.8858228921890259, 'average_similarity': 0.5136190302359561, 'size': 120, 'width_q': 0.36318519711494446}"
